manufacturer_id,seller_id,name,price,winter,truck,brand,category_id,truck_id,order
721828, ,Болт с гайкой 18х240,130.00,,1,ERREVI,0,0,
721800, ,Болт с гайкой 18х255,130.00,,1,ERREVI,0,0,
721802, ,Болт с гайкой 18х290,130.00,,1,ERREVI,0,0,
721803, ,Болт с гайкой 18х310,130.00,,1,ERREVI,0,0,
721804, ,Болт с гайкой 18х330,142.00,,1,ERREVI,0,0,
095.560, ,Болт седла SK 1513,83.00,,,Sampa,0,,
095.563, ,Болт седла SK 3121-01,159.00,,,Sampa,0,,
095.562, ,Болт седла SK 3121-071,61.00,,,Sampa,0,,
35/240 AKULA, ,Брызговик 35x240 AKULA,380.00,,,Sertplas,0,,
35/240 GLAZ, ,Брызговик 35x240 GLAZ,380.00,,,Sertplas,0,,
35/240 GLAZA, ,Брызговик 35x240 GLAZA,380.00,,,Sertplas,0,,
35/240 KUROPATKA, ,Брызговик 35x240 KUROPATKA,380.00,,,Sertplas,0,,
35/240 LEV, ,Брызговик 35x240 LEV,380.00,,,Sertplas,0,,
35/240 LONG, ,Брызговик 35x240 Long Vehicle,360.00,,,Sertplas,0,,
35/240 LOSADI, ,Брызговик 35x240 LOSADI,380.00,,,Sertplas,0,,
25/240 OREL, ,Брызговик 35x240 OREL,380.00,,,Sertplas,0,,
35/240 TIGR, ,Брызговик 35x240 TIGR,380.00,,,Sertplas,0,,
35/50 STOP, ,Брызговик 35х50 STOP (компл),170.00,,,Sertplas,0,,
18500120, ,Брызговик 40x60 DAF (компл),230.00,,,Sampa,22,5,
40/60 DAF, ,Брызговик 40x60 DAF (компл),180.00,,,Sertplas,0,,
40/60 IVECO, ,Брызговик 40x60 IVECO (компл),180.00,,,Sertplas,0,,
40/60 MAN, ,Брызговик 40x60 MAN (компл),180.00,,,Sertplas,0,,
40/60 MB, ,Брызговик 40x60 MB (компл),180.00,,,Sertplas,0,,
40/60 SCANIA, ,Брызговик 40x60 SCANIA (компл),180.00,,,Sertplas,0,,
40/60 STRELKA, ,Брызговик 40x60 STRELKA (компл),180.00,,,Sertplas,0,,
18300217,3943977,Брызговик 40x60 VOLVO (компл),230.00,,,Sampa,0,3,
40/60 VOLVO, ,Брызговик 40x60 VOLVO (компл),180.00,,,Sertplas,0,,
11779,,Брызговик передний,210.00,,,Uygur,22,,
11780,,Брызговик передний 700х300мм,150.00,,,Uygur,22,,
11781,,Брызговик передний 700х400мм,160.00,,,Uygur,22,,
020.101,81414010036,Буферная подушка MAN,197.00,,,Sampa,0,2,
011.153,0019875340,Буферная подушка Mercedes M10x1.5/36.5x21,53.00,,1,Sampa,0,1,
011.152,6179880111,Буферная подушка Mercedes M6/24.5x18,59.00,,1,Sampa,0,1,
011.151,3475040012,"Буферная подушка Mercedes М10х1,5 55/44х35",83.00,,1,Sampa,0,1,
080.433,5001859722,"Валик вилки сцепления Renault Premium 30х84,8",192.00,,,Sampa,0,10,
12696,51934100064,Валик водяной помпы MAN 16мм,400.00,,,Uygur,0,,
963606,272910,Валик тормозного механизма Volvo,433.00,,1,EMMERE,5,0,
030.588,272910,Валик тормозного механизма Volvo,202.00,,,Sampa,0,3,
01.11.026,51023100071,Венец маховика 485мм/432мм,"1,155.00",,,Truckteck,0,,
04105011,4030320705,Венец маховика Actros 430 mm Z=160,"1,189.00",,1,Sampa,0,1,
04105009,4030320305,Венец маховика Actros 432/485.5 Z=160,"1,189.00",,1,Sampa,0,1,
203.079,9060320005,Венец маховика Atego,"1,103.00",,1,Sampa,0,1,
203.077,3520321305,Венец маховика Atego 360/404 Z=133,830.00,,1,Sampa,0,1,
203.080,3660320105,Венец маховика Atego 432/485 Z=160,"1,189.00",,1,Sampa,0,1,
04505004,1313871,Венец маховика DAF 85,"1,599.00",,,Sampa,0,5,
04505005,1289964,Венец маховика DAF 95,"1,293.00",,,Sampa,0,5,
203.081,51023100071,Венец маховика MAN F2000/TGA/MB 432mm,"1,111.00",,,Sampa,0,2,
022.472,51023100087,Венец маховика MAN L2000 360mm Z=129 (022.472),851.00,,,Sampa,0,2,
203.078,3520321105,Венец маховика MB 814/817 335мм,855.00,,1,Sampa,0,1,
277387, ,Венец маховика Renault Mascot,"1,796.00",,1,Opoltrans,0,0,
04805001,0000141306,Венец маховика Renault Premium 429mm,"1,599.00",,,Sampa,0,10,
033.200,7420711957,Венец маховика Renault Premium Volvo,"1,854.00",,,Sampa,0,10,
04305001,420314,Венец маховика Renault Premium Volvo,"1,599.00",,,Sampa,0,10,
04405003,1539451,Венец маховика Scania 124 Z=158,"1,599.00",,,Sampa,,4,
04405002,1471237,Венец маховика Scania 124 Z=158,"1,599.00",,,Sampa,,4,
033.199,420794,Венец маховика VOLVO FH12,"1,599.00",,,Sampa,0,3,
717229,0032050106,Вентилятор ACTROS,"1,509.00",,1,ERREVI,0,0,
717228,0032050006,Вентилятор ACTROS,"1,509.00",,1,ERREVI,0,0,
13100044,0032053606,Вентилятор Actros,"1,730.00",,1,Sampa,0,1,
200.161,0032050106,Вентилятор Actros,"1,522.00",,1,Sampa,0,1,
10885,0032050006,Вентилятор ACTROS 1844,"1,550.00",,,Uygur,0,,
10886,0032050106,Вентилятор ACTROS 1848,"1,785.00",,,Uygur,0,,
200.179,0032054506,Вентилятор Actros Euro 5,"1,730.00",,1,Sampa,0,1,
13100045,9062050106,Вентилятор Actros/Atego,"1,730.00",,1,Sampa,0,1,
200.163,9062050406,Вентилятор Actros/Axor 2,"1,730.00",,1,Sampa,0,1,
717226,9042050406,Вентилятор Atego,"1,342.00",,1,ERREVI,0,0,
717227,0032053606,Вентилятор Atego,"1,509.00",,1,ERREVI,0,0,
200.176,9062050606,Вентилятор Axor (13100046),"1,730.00",,1,Sampa,0,1,
051.232,1644886,Вентилятор DAF 105XF,"2,638.00",,,Sampa,0,5,
717212,1315854,Вентилятор DAF 95XF 105XF,"1,612.00",,1,ERREVI,0,0,
051.030,1315854,Вентилятор DAF 95XF 105XF/13500011,"1,626.00",,,Sampa,0,5,
051.031,1236096,Вентилятор DAF95XF,"1,730.00",,,Sampa,0,5,
717221,99450016,Вентилятор Iveco Eurotech/Stralis,"1,715.00",,1,ERREVI,0,0,
061.006,98458607,Вентилятор Iveco Eurotech/Stralis (13600014),"1,730.00",,,Sampa,0,6,
13600019,500353523,Вентилятор Iveco Eurotech/Stralis 560 mm,"1,730.00",,,Sampa,0,6,
13600004,99450016,Вентилятор Iveco Eurotech/Stralis 654 mm,"1,730.00",,,Sampa,0,6,
061.017,41213992,Вентилятор Iveco Stralis  (D=725mm),"2,162.00",,,Sampa,0,6,
10897,--------------------------------,Вентилятор MAN 19.422,"1,155.00",,,Uygur,0,,
10905,51066007009,Вентилятор MAN 19.423 с гидромуфтой,"7,350.00",,,Uygur,0,,
021.340,51066010200,Вентилятор MAN L2000,"1,293.00",,,Sampa,0,2,
04-03-01-0006,51066010258,Вентилятор MAN M2000,"1,817.00",,1,Opoltrans,0,0,
717225,51066010256,Вентилятор MAN TGA,"1,586.00",,1,ERREVI,0,0,
021.351,51066010263,Вентилятор MAN TGA,"2,116.00",,,Sampa,0,2,
13200007,51066010230,Вентилятор MAN TGA,"1,599.00",,,Sampa,0,2,
10899,51066010256,Вентилятор MAN TGA,"1,545.00",,,Uygur,0,,
12430,51066010275,Вентилятор MAN TGA,"2,155.00",,,Uygur,0,,
079.291,5010315993,Вентилятор Renault,"1,675.00",,,Sampa,0,10,
13800012,5010269870,Вентилятор Renault,"1,730.00",,,Sampa,0,10,
079.295,5010315925,Вентилятор Renault Magnum,"1,730.00",,,Sampa,0,10,
717230,1393424,Вентилятор Scania 124,"1,715.00",,1,ERREVI,0,0,
717231,1354979,Вентилятор Scania 124,"1,715.00",,1,ERREVI,0,0,
13400011,1393424,Вентилятор Scania 124,"1,730.00",,,Sampa,,4,
032.104,13300022,Вентилятор Volvo FH12,"1,490.00",,,Sampa,0,3,
01.59.020,0018308708,Вентилятор печки Actros (0018308708),"2,620.00",,,Truckteck,0,,
051.160,1331270,Вентилятор печки DAF 95/105XF,"2,812.00",,,Sampa,0,5,
287434,81619306083,Вентилятор печки MAN TGA,"3,049.00",,1,Opoltrans,0,0,
042.206,1495692,Вентилятор печки Scania 124,"2,040.00",,,Sampa,,4,
04.59.003,1495692,Вентилятор печки Scania 124,"1,940.00",,,Truckteck,0,,
03.59.005,20926019,Вентилятор печки VOLVO FH12,"2,720.00",,,Truckteck,0,,
131937,20926019,Вентилятор печки VOLVO FH12 Behr,"3,602.00",,1,Opoltrans,0,0,
E-1265, ,Вилка ABS,390.00,,1,KAMAR,19,0,
E4015FQ1, ,Вилка ADR,401.00,,,Sertplas,19,,
E4713FQ1, ,Вилка ADR,380.00,,,Sertplas,19,,
E4005FQ1, ,Вилка АБС 5полюс,390.00,,,Sertplas,19,,
E4007FQ1, ,Вилка ЕБС 7полюс,411.00,,,Sertplas,19,,
E-1266, ,"Вилка металическая 24V ""N""",75.00,,1,KAMAR,19,0,
E-1267, ,"Вилка металическая 24V ""S""",75.00,,1,KAMAR,19,0,
E-1300, ,"Вилка пластиковая 24V ""N""",75.00,,1,KAMAR,19,0,
E-1301, ,"Вилка пластиковая 24V ""S""",75.00,,1,KAMAR,19,0,
100.173,6552501513,Вилка сцепления Actros,879.00,,1,Sampa,0,1,
12203,6552501513,Вилка сцепления Actros,"1,280.00",,,Uygur,0,,
051.247,1438641,Вилка сцепления DAF 95/105XF,"2,905.00",,,Sampa,0,5,
115508,1392537,Вилка сцепления DAF 95XF,"2,694.00",,1,Opoltrans,0,0,
050.295,1392537,Вилка сцепления DAF 95XF,"1,757.00",,,Sampa,0,5,
12196,81324040002,Вилка сцепления MAN,"1,155.00",,,Uygur,0,,
276464,81305600068,Вилка сцепления MAN TGA,"3,386.00",,1,Opoltrans,0,0,
040.308,1737306,Вилка сцепления Scania 124,"2,705.00",,,Sampa,,4,
030.367,3191966,Вилка сцепления Volvo FH12,"1,909.00",,,Sampa,0,3,
030.368,8172031,Вилка сцепления Volvo FH12,"1,904.00",,,Sampa,0,3,
031.035,3192250,Вилка сцепления Volvo FH12,"2,580.00",,,Sampa,0,3,
031.034,1667058,Вилка сцепления Volvo FH12,"3,109.00",,,Sampa,0,3,
12198,81305600057,Вилка сцепления подшипника MAN,"1,315.00",,,Uygur,0,,
12291,81324110007,Вилка сцепления подшипника MAN,"1,315.00",,,Uygur,0,,
020.409,81305600057,Вилка сцепленя MAN,748.00,,,Sampa,0,2,
095.016, ,Вилка электрическая метал N тип,94.00,,,Sampa,19,,
3815 FK, ,Вилка электрическая метал N тип,93.00,,,Sertplas,19,,
095.014, ,Вилка электрическая метал S тип,94.00,,,Sampa,19,,
3815 FF, ,Вилка электрическая метал S тип,93.00,,,Sertplas,19,,
095.142, ,Вилка электрическая пластиковая N тип,94.00,,,Sampa,19,,
3816FK, ,Вилка электрическая пластиковая N тип,93.00,,,Sertplas,19,,
421138,(SB/SN-6/7),Винт тормозного суппорта (Geviner 161101),325.00,,1,EKER,0,0,
218678,81541216001,Вкладыш компрессора MAN F2000,206.00,,1,Opoltrans,0,0,
10367,81541216001,Вкладыш компрессора MAN F2000,180.00,,,Uygur,0,,
01.15.008, ,Вкладыш компрессора ОМ355,70.00,,,Truckteck,0,,
01.15.007, ,Вкладыш компрессора ОМ356,105.00,,,Truckteck,0,,
IPR0727, ,Включатель аварийного сигнала,303.00,,,Sertplas,19,,
IPR 7028, ,Включатель аварийного сигнала,303.00,,,Sertplas,19,,
01.42.020,0055459224,Включатель аварийного сигнала Actros,315.00,,,Truckteck,19,,
032.395,3944084,Включатель стеклоподьемника Volvo FH12,314.00,,,Sampa,19,,
032.396,20424046,Включатель стеклоподьемника Volvo FH12,295.00,,,Sampa,19,,
032.393,21543897,Включатель стеклоподьемника Volvo FH12/13 (левый),"2,930.00",,,Sampa,19,,
032.394,20752919,Включатель стеклоподьемника Volvo FH12/13 (правый),"1,644.00",,,Sampa,19,,
101056,98473621,Воздухозаборник Eurotech,"1,298.00",,1,EMMERE,5,0,
P-1265, ,Воздухопровод спиральный  М16 красный,230.00,,1,KAMAR,18,0,
P-0017, ,Воздухопровод спиральный 10м полиуретан,340.00,,1,KAMAR,18,0,
P0016, ,Воздухопровод спиральный 5м полиуретан,260.00,,1,KAMAR,18,0,
P-1261, ,Воздухопровод спиральный М16 (евро) ж,300.00,,1,KAMAR,18,0,
P-1262, ,Воздухопровод спиральный М16 (евро) к,300.00,,1,KAMAR,18,0,
P-1264, ,Воздухопровод спиральный М16 желтый,230.00,,1,KAMAR,18,0,
P-1266, ,Воздухопровод спиральный М22 желтый,230.00,,1,KAMAR,18,0,
P-1267, ,Воздухопровод спиральный М22красный,230.00,,1,KAMAR,18,0,
120166,20459326,Впускной клапан Volvo D12C,368.00,,1,Opoltrans,0,0,
050.110,0593595,"Втулка 32х36х19,5мм DAF 85CF",28.00,,,Sampa,0,5,
050.111,0646745,Втулка 42х46х42мм DAF 95XF,56.00,,,Sampa,0,5,
01.63.002, ,Втулка аммортизатора,35.00,,,Truckteck,14,,
011.110,0003200844,Втулка аммортизатора 16x53x62 Atego,149.00,,1,Sampa,14,1,
011.111,0003201044,Втулка аммортизатора 20x53x62 Atego,149.00,,1,Sampa,14,1,
011.013,0003232885,Втулка аммортизатора Actors 20x40x39.5,28.00,,1,Sampa,14,1,
085.051,90508004,"Втулка аммортизатора ROR 19,5х44,5х23мм",61.00,,,Sampa,0,9,
040.035,307113,Втулка аммортизатора Scania 20x60x24,53.00,,,Sampa,,4,
040.004,241922,"Втулка аммортизатора Scania 21,5х41,5х25",37.00,,,Sampa,,4,
040.005,339188,Втулка аммортизатора Scania 22х49х25,37.00,,,Sampa,,4,
030.228,1698046,Втулка аммортизатора Volvo F12 21.6x50x37.7,42.00,,,Sampa,14,3,
050.006,0699425,"Втулка амортизатор DAF 34,5х59х42",48.00,,,Sampa,0,5,
075.072,1230003200,Втулка бронзовая SAF 32x36x32,61.00,,,Sampa,0,8,
075.040,1230003500,Втулка бронзовая SAF 32х36х40мм,83.00,,,Sampa,0,8,
075.011,1230010604,"Втулка бронзовая SAF 38,2х42х44,8мм",59.00,,,Sampa,0,8,
075.042,1230014400,Втулка бронзовая SAF 38х42х30мм,83.00,,,Sampa,0,8,
075.043,4230018000,Втулка бронзовая SAF 46х50х40мм,93.00,,,Sampa,0,8,
075.058,***************,Втулка бронзовая SAF 55х60х40мм,170.00,,,Sampa,0,8,
075.010,4320017600,Втулка бронзовая SAF 56х60х33мм,89.00,,,Sampa,0,8,
075.014,1230200101,Втулка вала SAF   38x70x63,56.00,,,Sampa,0,8,
085.010,21204703,"Втулка вала оси ROR  38,5х48х50,5мм",170.00,,,Sampa,0,9,
085.011,21209990,"Втулка вала оси ROR  43,5х48х50мм",105.00,,,Sampa,0,9,
040.261,1110659,Втулка вилки сцепления Scania,61.00,,,Sampa,,4,
011.269,9423172312,Втулка кабины Actors 16x65x64,269.00,,1,Sampa,14,1,
011.260,9303170012,Втулка кабины Actors 40х47,291.00,,1,Sampa,14,1,
011.271,9408910023,Втулка кабины Actors 9x53/56x32,94.00,,1,Sampa,14,1,
011.272,9428910423,Втулка кабины Actors 9x55x11,67.00,,1,Sampa,14,1,
011.223,9423172012,Втулка кабины Actros 55х87/88х56,601.00,,1,Sampa,14,1,
011.261,9703170369,"Втулка кабины Atego 25,5x58,5x42",56.00,,1,Sampa,14,1,
010.064,9703170450,Втулка кабины Atego 55x69,105.00,,1,Sampa,14,1,
011.255,9703170112,Втулка кабины Atego 59.5x70.5,176.00,,1,Sampa,14,1,
110.016, ,Втулка кабины DAF,94.00,,,Sampa,0,5,
101.374,1699702,Втулка кабины DAF 105XF,67.00,,,Sampa,0,5,
050.028,1396202,Втулка кабины DAF 20х60/85х24,132.00,,,Sampa,0,5,
050.044,1254641,"Втулка кабины DAF 20х60/85х26,5мм",159.00,,,Sampa,0,5,
060.039,1907808,"Втулка кабины Iveco 22,5х38",73.00,,,Sampa,0,6,
060.140,8188885,"Втулка кабины Iveco 22х85х67,5",111.00,,,Sampa,0,6,
060.149,8141581,Втулка кабины Iveco 23.5x105x108,585.00,,,Sampa,0,6,
020.189,81962100316,Втулка кабины MAN,269.00,,,Sampa,14,2,
12540,81962100462,Втулка кабины MAN,95.00,,,Uygur,14,,
010.059,6683177055,Втулка кабины MB 811/814,56.00,,1,Sampa,14,1,
011.213,6673170012,Втулка кабины MB 811/814,67.00,,1,Sampa,14,1,
040.010,1481245,"Втулка кабины Scania 21х63,5х21",56.00,,,Sampa,,4,
040.067,1357381,Втулка кабины Scania 27x40x13,40.00,,,Sampa,,4,
040.116,1357380,Втулка кабины Scania 30x40x8.5,34.00,,,Sampa,,4,
030.074,1629665,Втулка кабины Volvo 30x40x28,46.00,,,Sampa,14,3,
011.226,9423172112,Втулка кабины МВ 25x100x123.5,"1,632.00",,1,Sampa,14,1,
7400850001,4126360000,Втулка компрессора Axor (Wabco 4126360000) 39х35х22,115.00,,,Vaden,14,,
7400920001, ,Втулка компрессора MAN TGA 42x38x25,115.00,,,Vaden,14,,
020.013,81432710082,Втулка корпуса оси MAN 21х125/65х155,371.00,,,Sampa,14,2,
020.014,81432710083,Втулка корпуса оси MAN 21х125/75х155,416.00,,,Sampa,14,2,
115545,41011049,Втулка кулисы KПП Iveco Stralis,152.00,,1,Opoltrans,14,0,
095.049, ,"Втулка металическая 40х48,5х29,3",61.00,,,Sampa,0,,
050.035,0221342,Втулка опоры радиатора DAF,185.00,,,Sampa,0,5,
020.089,81962100119,Втулка опоры радиатора MAN,82.00,,,Sampa,14,2,
020.087,81962100132,Втулка опоры радиатора MAN 19.423,77.00,,,Sampa,14,2,
020.088,81960200056,Втулка опоры радиатора MAN 19.423,56.00,,,Sampa,14,2,
080.349,5000738286,Втулка опоры радиатора Renault Magnum,248.00,,,Sampa,0,10,
080.376,5010140586,Втулка опоры радиатора Renault Premium,78.00,,,Sampa,0,10,
080.377,5010140587,Втулка опоры радиатора Renault Premium,116.00,,,Sampa,0,10,
080.074,5010570047,Втулка опоры радиатора Renault Premium,78.00,,,Sampa,0,10,
080.313,0000658539,Втулка опоры радиатора Renault Premium,78.00,,,Sampa,0,10,
040.079,1363634,Втулка опоры радиатора Scania 124,144.00,,,Sampa,,4,
090.023,,"Втулка оси Fruehauf 41,5х51/54х23мм",181.00,,,Sampa,0,,
090.022,,"Втулка оси Fruehauf 41х50,7/54х19мм",170.00,,,Sampa,0,,
070.189,0311301340,Втулка пальца рессоры BPW,83.00,,,Sampa,0,7,
070.131,0311302040,Втулка пальца рессоры BPW,94.00,,,Sampa,0,7,
070.182,0311302060,Втулка пальца рессоры BPW,78.00,,,Sampa,0,7,
070.130,0320034030,Втулка пальца рессоры BPW,94.00,,,Sampa,0,7,
070.203,0311323010,Втулка пальца рессоры BPW,132.00,,,Sampa,0,7,
070.129,311301140,Втулка пальца рессоры BPW,99.00,,,Sampa,0,7,
